loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
15000,15000,14975, 60 months,17.06%,373.28,E,E4,1 year,OWN,45000,Verified,Dec-10,Fully Paid,credit_card,995xx,AK,21.68,0,Sep-98,0,40,13,0,12231,95.30%,21,0
8400,8400,8400, 60 months,15.57%,202.36,D,D5,10+ years,OWN,65000,Verified,Dec-10,Fully Paid,debt_consolidation,980xx,WA,6.39,1,Nov-88,1,18,6,0,474,39.50%,21,0
15000,15000,15000, 60 months,18.91%,388.37,F,F4,4 years,MORTGAGE,78000,Verified,Dec-10,Fully Paid,debt_consolidation,985xx,WA,6.83,0,Oct-94,1,60,25,0,12016,35%,51,0
9000,9000,9000, 60 months,12.23%,201.25,C,C1,10+ years,MORTGAGE,74100,Verified,Dec-10,Charged Off,small_business,708xx,LA,24.89,0,Sep-97,2,NA,7,1,1428,40.40%,19,1
15000,15000,15000, 36 months,6.54%,460.01,A,A4,10+ years,MORTGAGE,126000,Verified,Dec-10,Charged Off,debt_consolidation,038xx,NH,6.26,0,May-96,3,24,10,0,13988,58.40%,46,0
5000,5000,5000, 36 months,6.54%,153.34,A,A4,4 years,MORTGAGE,33316,Source Verified,Dec-10,Fully Paid,debt_consolidation,811xx,CO,12.03,0,Dec-94,1,40,5,0,0,0%,29,0
2000,2000,2000, 36 months,12.61%,67.02,C,C2,10+ years,MORTGAGE,30000,Verified,Dec-10,Fully Paid,other,618xx,IL,0.4,0,Jun-03,2,NA,3,1,228,38%,3,0
7000,7000,6475, 36 months,8.88%,222.21,B,B1,4 years,RENT,55000,Not Verified,Dec-10,Fully Paid,debt_consolidation,907xx,CA,7.61,0,Apr-01,1,NA,6,0,8869,61.30%,21,0
12000,12000,12000, 60 months,18.54%,308.26,F,F3,10+ years,MORTGAGE,113000,Not Verified,Dec-10,Fully Paid,debt_consolidation,077xx,NJ,15.99,0,Mar-82,3,52,13,0,23872,98.60%,50,0
8500,8500,7975, 36 months,6.17%,259.25,A,A3,< 1 year,RENT,23000,Not Verified,Dec-10,Charged Off,debt_consolidation,128xx,NY,22.9,0,Jul-94,2,NA,9,0,9908,43.70%,44,0
13200,13200,12700, 36 months,12.23%,439.89,C,C1,4 years,RENT,76000,Verified,Dec-10,Fully Paid,debt_consolidation,915xx,CA,20.34,0,May-94,1,NA,11,0,11224,36.10%,17,0
1925,1925,1925, 36 months,6.17%,58.72,A,A3,4 years,RENT,42000,Not Verified,Dec-10,Fully Paid,credit_card,021xx,MA,9.17,0,Nov-91,0,NA,4,0,14139,26.70%,20,0
15000,15000,14450, 36 months,6.91%,462.54,A,A5,< 1 year,RENT,40000,Source Verified,Dec-10,Fully Paid,debt_consolidation,803xx,CO,24.51,0,Sep-02,2,NA,13,0,8865,25.80%,27,0
25000,25000,23348.31288, 60 months,12.61%,563.85,C,C2,1 year,MORTGAGE,140000,Not Verified,Dec-10,Fully Paid,home_improvement,852xx,AZ,12.99,0,Mar-87,3,NA,11,0,39010,37.90%,33,0
1200,1200,1200, 60 months,9.62%,25.28,B,B3,6 years,MORTGAGE,140000,Not Verified,Dec-10,Fully Paid,debt_consolidation,301xx,GA,11.95,0,Dec-99,0,NA,13,0,2523,24.50%,25,0
15600,15600,15100, 36 months,6.17%,475.79,A,A3,< 1 year,MORTGAGE,110000,Source Verified,Dec-10,Fully Paid,credit_card,774xx,TX,2,0,May-98,1,NA,6,0,1,0%,31,0
12250,12250,12225, 60 months,12.98%,278.6,C,C3,5 years,MORTGAGE,55500,Not Verified,Dec-10,Fully Paid,major_purchase,920xx,CA,10.01,0,Mar-98,2,49,6,0,415,29.60%,19,0
5250,5250,5200, 36 months,5.79%,159.22,A,A2,10+ years,OWN,78000,Source Verified,Dec-10,Fully Paid,major_purchase,786xx,TX,16.29,0,Mar-96,0,NA,6,0,7151,19.60%,22,0
12000,12000,12000, 60 months,13.72%,277.49,C,C5,7 years,MORTGAGE,68004,Not Verified,Dec-10,Fully Paid,debt_consolidation,349xx,FL,19.55,0,Nov-00,1,39,11,0,7661,41.60%,24,0
15000,15000,14400, 36 months,6.91%,462.54,A,A5,< 1 year,MORTGAGE,63000,Source Verified,Dec-10,Fully Paid,debt_consolidation,840xx,UT,13.92,0,Dec-00,0,NA,9,0,16637,57.40%,20,0
9000,9000,9000, 36 months,5.42%,271.44,A,A1,10+ years,MORTGAGE,95000,Verified,Dec-10,Fully Paid,debt_consolidation,334xx,FL,2.06,0,Dec-78,1,39,12,0,4240,9.40%,29,0
15000,15000,15000, 36 months,15.95%,526.99,E,E1,2 years,MORTGAGE,105000,Source Verified,Dec-10,Fully Paid,credit_card,920xx,CA,11.3,2,Oct-96,0,2,10,0,19345,89.60%,35,0
1600,1600,1600, 36 months,14.09%,54.76,D,D1,5 years,RENT,42000,Not Verified,Dec-10,Fully Paid,other,280xx,NC,18.17,0,Dec-03,2,NA,4,0,3187,27.70%,6,0
9000,9000,8450, 36 months,6.91%,277.53,A,A5,6 years,MORTGAGE,60000,Not Verified,Dec-10,Fully Paid,major_purchase,444xx,OH,21.72,0,Jan-91,4,71,13,0,5283,9.80%,33,0
20000,20000,19900, 60 months,18.54%,513.77,F,F3,6 years,MORTGAGE,105000,Verified,Dec-10,Fully Paid,debt_consolidation,605xx,IL,17.25,0,Sep-04,2,NA,21,0,28979,79.80%,29,0
6000,6000,5950, 36 months,14.09%,205.33,D,D1,2 years,RENT,55000,Not Verified,Dec-10,Fully Paid,debt_consolidation,721xx,AR,14.77,0,Feb-07,2,NA,9,0,9713,39%,15,0
24000,24000,24000, 36 months,20.03%,892.3,G,G2,2 years,RENT,147000,Source Verified,Dec-10,Fully Paid,debt_consolidation,981xx,WA,11.53,0,May-01,1,70,28,0,26120,89.10%,37,0
5400,5400,4900, 36 months,12.23%,179.96,C,C1,< 1 year,RENT,21600,Verified,Dec-10,Fully Paid,debt_consolidation,970xx,OR,14.17,0,Jun-06,0,NA,9,0,5142,62.70%,13,0
10000,10000,9475, 36 months,6.91%,308.36,A,A5,< 1 year,RENT,44000,Not Verified,Dec-10,Fully Paid,credit_card,672xx,KS,23.15,0,Apr-91,5,NA,9,0,98,1.10%,26,0
11500,11500,10950, 36 months,6.91%,354.62,A,A5,10+ years,MORTGAGE,50000,Source Verified,Dec-10,Fully Paid,credit_card,281xx,NC,5.78,0,Aug-95,0,76,14,0,7770,30.70%,40,0
16750,16750,16750, 36 months,14.09%,573.21,D,D1,4 years,RENT,39996,Source Verified,Dec-10,Fully Paid,debt_consolidation,073xx,NJ,20.55,0,Aug-96,0,30,4,0,21035,88.40%,13,0
5000,5000,4975, 36 months,12.61%,167.54,C,C2,3 years,MORTGAGE,60000,Not Verified,Dec-10,Charged Off,debt_consolidation,301xx,GA,20.24,0,Feb-97,2,61,18,1,12837,73.70%,26,1
25000,25000,24450, 36 months,9.99%,806.57,B,B4,2 years,RENT,90000,Source Verified,Dec-10,Fully Paid,debt_consolidation,926xx,CA,8.96,0,Oct-00,1,NA,10,0,19207,50%,29,0
10750,10750,10116.79448, 36 months,6.17%,327.87,A,A3,4 years,MORTGAGE,80000,Verified,Dec-10,Fully Paid,debt_consolidation,935xx,CA,15.94,0,Aug-99,1,NA,10,0,18155,34.10%,27,0
5100,5100,5100, 60 months,10.36%,109.27,B,B5,5 years,MORTGAGE,68000,Source Verified,Dec-10,Fully Paid,debt_consolidation,640xx,MO,8.89,0,May-99,0,30,14,0,4847,17.30%,22,0
15000,15000,2550, 36 months,6.17%,457.49,A,A3,4 years,RENT,60000,Verified,Dec-10,Fully Paid,moving,113xx,NY,1.72,0,Jun-99,1,79,8,0,5106,8.50%,21,0
10000,10000,9475, 36 months,12.23%,333.25,C,C1,1 year,RENT,45000,Source Verified,Dec-10,Fully Paid,car,900xx,CA,5.89,0,Oct-02,0,NA,6,0,1681,84%,7,0
11200,11200,11075, 60 months,9.25%,233.86,B,B2,10+ years,MORTGAGE,98400,Not Verified,Dec-10,Fully Paid,medical,300xx,GA,8.67,0,Apr-82,1,NA,9,0,32897,2.90%,17,0
7000,7000,7000, 36 months,13.35%,237.04,C,C4,5 years,OWN,34000,Not Verified,Dec-10,Fully Paid,credit_card,770xx,TX,24.74,0,Jul-00,0,38,18,0,8077,33.50%,25,0
15000,15000,15000, 36 months,14.83%,518.74,D,D3,10+ years,RENT,88000,Source Verified,Dec-10,Fully Paid,debt_consolidation,105xx,NY,17.32,1,Nov-54,2,14,3,0,0,4.85%,22,0
22000,22000,22000, 36 months,14.09%,752.87,D,D1,1 year,OWN,60000,Source Verified,Dec-10,Fully Paid,wedding,906xx,CA,9.06,0,Oct-93,0,42,20,0,8097,22.90%,27,0
10000,10000,9475, 36 months,9.62%,320.9,B,B3,1 year,RENT,60000,Not Verified,Dec-10,Fully Paid,debt_consolidation,027xx,MA,13.54,0,Oct-97,3,NA,12,0,21482,50.60%,22,0
4800,4800,4750, 36 months,6.54%,147.21,A,A4,< 1 year,RENT,20400,Source Verified,Dec-10,Fully Paid,car,926xx,CA,10.94,0,Jun-05,0,59,7,0,466,10.10%,12,0
6400,6400,6296.391835, 36 months,6.54%,196.28,A,A4,2 years,RENT,76644,Verified,Dec-10,Fully Paid,debt_consolidation,900xx,CA,19.41,0,Mar-96,0,38,10,0,5524,34.70%,33,0
8000,8000,8000, 36 months,13.72%,272.34,C,C5,10+ years,MORTGAGE,55000,Source Verified,Dec-10,Fully Paid,car,945xx,CA,12.92,2,Oct-84,0,11,15,0,14353,70.50%,21,0
20000,20000,19500, 36 months,17.06%,713.66,E,E4,2 years,RENT,111855,Verified,Dec-10,Fully Paid,debt_consolidation,021xx,MA,8.51,0,Mar-06,1,NA,4,0,19156,97.80%,10,0
5000,5000,4500, 36 months,13.72%,170.21,C,C5,< 1 year,RENT,30000,Source Verified,Dec-10,Fully Paid,home_improvement,089xx,NJ,7.24,0,Oct-07,0,NA,4,0,6265,75.50%,4,0
3125,3125,2625, 36 months,12.61%,104.71,C,C2,3 years,RENT,20400,Source Verified,Dec-10,Fully Paid,debt_consolidation,926xx,CA,20.53,0,Dec-06,0,NA,5,0,2788,77.40%,6,0
25000,25000,24975, 60 months,17.43%,627.11,E,E5,4 years,RENT,117000,Verified,Dec-10,Fully Paid,other,190xx,PA,7.61,0,Sep-87,0,33,5,0,14384,70.20%,28,0
21000,15450,14900, 36 months,6.54%,473.81,A,A4,3 years,RENT,40000,Verified,Dec-10,Fully Paid,medical,282xx,NC,0.69,0,Jun-03,0,NA,8,0,782,3%,9,0
15000,15000,14500, 36 months,6.91%,462.54,A,A5,5 years,RENT,48000,Source Verified,Dec-10,Fully Paid,credit_card,940xx,CA,9.7,0,Jun-99,0,NA,4,0,13717,37.80%,21,0
20000,15150,14619.25138, 36 months,6.54%,464.61,A,A4,< 1 year,MORTGAGE,192000,Source Verified,Dec-10,Fully Paid,debt_consolidation,945xx,CA,6.5,0,Apr-04,0,NA,12,0,26,0.10%,18,0
14500,14500,14475, 60 months,13.72%,335.29,C,C5,2 years,OWN,30000,Source Verified,Dec-10,Fully Paid,debt_consolidation,328xx,FL,17.88,0,Oct-01,1,NA,14,0,14004,60.20%,22,0
8000,8000,7450, 36 months,5.79%,242.62,A,A2,10+ years,MORTGAGE,113000,Not Verified,Dec-10,Fully Paid,major_purchase,292xx,SC,2.98,0,Feb-92,0,NA,5,0,59928,10.40%,13,0
11000,11000,10925, 60 months,12.98%,250.18,C,C3,10+ years,RENT,60000,Source Verified,Dec-10,Fully Paid,major_purchase,208xx,MD,5.96,1,Mar-94,0,19,2,0,2967,74.20%,16,0
8400,8400,8400, 36 months,6.17%,256.2,A,A3,2 years,RENT,52000,Not Verified,Dec-10,Fully Paid,wedding,018xx,MA,9.14,0,Sep-01,0,42,13,0,5425,23.60%,24,0
2000,2000,2000, 36 months,13.35%,67.73,C,C4,4 years,OWN,44000,Source Verified,Dec-10,Fully Paid,other,064xx,CT,12.41,0,Apr-04,1,NA,4,0,5335,99.60%,7,0
4500,4500,4500, 36 months,12.61%,150.78,C,C2,3 years,RENT,55362,Verified,Dec-10,Charged Off,debt_consolidation,751xx,TX,23.12,1,Dec-99,0,5,9,0,5140,19.80%,27,0
6000,6000,5950.069444, 36 months,8.88%,190.47,B,B1,n/a,RENT,23000,Verified,Dec-10,Fully Paid,major_purchase,850xx,AZ,1.41,0,May-06,0,48,5,0,929,8.30%,7,0
3375,3375,3375, 36 months,14.83%,116.72,D,D3,10+ years,MORTGAGE,45000,Verified,Dec-10,Fully Paid,home_improvement,279xx,NC,0,0,Feb-00,1,66,2,0,0,0%,8,0
12000,12000,11900, 60 months,12.98%,272.92,C,C3,2 years,RENT,50000,Source Verified,Dec-10,Fully Paid,small_business,554xx,MN,13.42,0,Feb-04,0,NA,6,0,15977,36%,7,0
7500,7500,7500, 60 months,17.06%,186.64,E,E4,6 years,RENT,30000,Verified,Dec-10,Fully Paid,wedding,330xx,FL,12.8,0,May-04,0,41,4,0,6963,69.60%,5,0
25000,25000,24500, 36 months,9.99%,806.57,B,B4,10+ years,RENT,48000,Verified,Dec-10,Fully Paid,credit_card,614xx,IL,19.4,0,Jan-93,0,NA,8,0,28316,57.60%,15,0
20000,16300,15775, 36 months,6.17%,497.14,A,A3,10+ years,MORTGAGE,97000,Verified,Dec-10,Fully Paid,debt_consolidation,210xx,MD,12.27,0,Mar-94,1,NA,13,0,29813,54.70%,35,0
7000,7000,6950, 60 months,13.35%,160.53,C,C4,10+ years,RENT,45000,Not Verified,Dec-10,Fully Paid,credit_card,100xx,NY,23.04,0,Aug-98,0,NA,14,1,16943,87.80%,20,1
12000,12000,12000, 36 months,6.91%,370.04,A,A5,8 years,MORTGAGE,40000,Not Verified,Dec-10,Fully Paid,debt_consolidation,785xx,TX,17.07,0,Aug-96,0,56,10,0,10913,49.60%,29,0
9000,6950,6400, 36 months,5.79%,210.78,A,A2,4 years,RENT,53000,Source Verified,Dec-10,Fully Paid,credit_card,921xx,CA,21.85,0,Jul-02,0,NA,6,0,8585,37%,11,0
10000,10000,10000, 60 months,9.62%,210.61,B,B3,10+ years,MORTGAGE,50500,Verified,Dec-10,Fully Paid,home_improvement,604xx,IL,15.52,0,Dec-86,0,NA,8,0,18647,84.70%,23,0
25000,25000,25000, 60 months,17.06%,622.13,E,E4,10+ years,MORTGAGE,145000,Verified,Dec-10,Fully Paid,debt_consolidation,774xx,TX,20.57,1,Aug-92,0,16,15,0,19813,84.80%,41,0
13000,13000,13000, 60 months,9.99%,276.15,B,B4,2 years,MORTGAGE,32000,Source Verified,Dec-10,Fully Paid,credit_card,770xx,TX,19.73,0,Oct-92,0,27,9,0,15240,29.40%,30,0
3000,3000,3000, 36 months,5.79%,90.99,A,A2,10+ years,RENT,80000,Not Verified,Dec-10,Fully Paid,credit_card,701xx,LA,9.42,0,Apr-75,2,NA,7,0,3625,32.70%,16,0
12000,12000,11500, 36 months,12.23%,399.9,C,C1,7 years,RENT,62500,Not Verified,Dec-10,Fully Paid,debt_consolidation,774xx,TX,14.82,0,Dec-96,1,NA,8,0,22728,69.30%,13,0
2250,2250,2250, 36 months,10.36%,72.99,B,B5,2 years,OWN,70000,Not Verified,Dec-10,Fully Paid,car,302xx,GA,17.97,0,Apr-99,0,NA,12,1,14637,63.10%,16,1
5000,5000,4475, 36 months,13.72%,170.21,C,C5,2 years,RENT,39996,Not Verified,Dec-10,Fully Paid,home_improvement,113xx,NY,4.65,0,Dec-07,0,NA,4,0,5247,46%,4,0
3200,3200,3200, 60 months,9.62%,67.4,B,B3,10+ years,MORTGAGE,75600,Source Verified,Dec-10,Fully Paid,other,655xx,MO,23.24,0,Sep-01,0,NA,10,0,18623,58.60%,29,0
14000,14000,13975, 60 months,9.62%,294.85,B,B3,n/a,RENT,57600,Verified,Dec-10,Fully Paid,debt_consolidation,980xx,WA,14.08,0,Jan-90,3,NA,11,0,3037,15%,24,0
1500,1500,1500, 36 months,12.23%,49.99,C,C1,8 years,MORTGAGE,60000,Source Verified,Dec-10,Fully Paid,other,993xx,WA,21.6,2,Aug-96,0,5,8,0,6729,54.30%,30,0
6400,6400,6400, 36 months,15.95%,224.85,E,E1,4 years,RENT,35000,Verified,Dec-10,Fully Paid,debt_consolidation,853xx,AZ,21.81,0,Apr-05,0,61,4,0,5615,96.80%,12,0
2400,2400,2400, 36 months,13.72%,81.71,C,C5,2 years,RENT,30000,Verified,Dec-10,Fully Paid,other,787xx,TX,12.88,0,Nov-00,2,67,8,0,5457,86.60%,26,0
15000,15000,14975, 36 months,8.88%,476.16,B,B1,3 years,RENT,45000,Not Verified,Dec-10,Fully Paid,debt_consolidation,117xx,NY,10.48,0,Dec-95,1,31,8,0,11384,42.80%,17,0
6000,6000,5975, 60 months,9.99%,127.46,B,B4,10+ years,MORTGAGE,62000,Verified,Dec-10,Fully Paid,car,730xx,OK,16.43,0,Mar-96,0,NA,5,0,25329,75.50%,21,0
15000,15000,14425.06992, 36 months,8.88%,476.16,B,B1,6 years,RENT,87000,Verified,Dec-10,Charged Off,credit_card,913xx,CA,11.03,0,Aug-99,0,NA,9,0,10544,65.50%,22,0
10800,10800,10250, 36 months,10.36%,350.32,B,B5,2 years,MORTGAGE,78000,Not Verified,Dec-10,Fully Paid,debt_consolidation,088xx,NJ,15.49,0,Jun-98,0,NA,8,0,18363,86.20%,10,0
10000,10000,9975, 36 months,14.46%,344.02,D,D2,< 1 year,OWN,43680,Source Verified,Dec-10,Fully Paid,debt_consolidation,153xx,PA,17.64,0,Oct-05,0,NA,10,0,8937,55.90%,14,0
2500,2500,2500, 60 months,18.17%,63.72,F,F2,< 1 year,RENT,52000,Source Verified,Dec-10,Fully Paid,moving,941xx,CA,6.72,0,Jan-00,1,NA,5,0,4986,99.70%,14,0
12250,8425,7850, 36 months,6.54%,258.38,A,A4,7 years,MORTGAGE,45000,Verified,Dec-10,Fully Paid,debt_consolidation,840xx,UT,11.41,0,May-99,1,NA,9,0,18281,46.50%,21,0
13000,13000,12925, 36 months,8.88%,412.68,B,B1,2 years,OWN,24996,Not Verified,Dec-10,Fully Paid,debt_consolidation,077xx,NJ,16.8,1,Jan-00,0,10,12,0,12133,35.90%,33,0
1000,1000,1000, 36 months,10.36%,32.44,B,B5,10+ years,MORTGAGE,73164,Not Verified,Dec-10,Fully Paid,credit_card,917xx,CA,16.89,0,Nov-83,1,NA,14,1,16701,73.90%,42,1
8400,8400,8350, 36 months,13.72%,285.96,C,C5,< 1 year,RENT,55000,Not Verified,Dec-10,Fully Paid,debt_consolidation,782xx,TX,9.45,0,Aug-06,3,NA,9,0,10081,67.70%,13,0
5500,5500,5500, 36 months,10.36%,178.41,B,B5,5 years,RENT,12000,Not Verified,Dec-10,Charged Off,medical,611xx,IL,11.7,0,Jul-07,3,NA,5,0,194,1.80%,6,0
4750,4750,4750, 36 months,13.72%,161.7,C,C5,< 1 year,RENT,28800,Not Verified,Dec-10,Fully Paid,debt_consolidation,430xx,OH,22.33,1,Oct-05,1,23,8,0,829,20%,14,0
7000,7000,7000, 60 months,9.99%,148.7,B,B4,6 years,RENT,40000,Not Verified,Dec-10,Fully Paid,debt_consolidation,954xx,CA,20.88,0,Sep-00,1,51,7,0,18712,64.50%,29,0
3000,3000,3000, 36 months,15.20%,104.3,D,D4,3 years,RENT,30000,Not Verified,Dec-10,Fully Paid,debt_consolidation,640xx,MO,7.64,0,Oct-94,2,32,4,0,1390,92.70%,11,0
8800,8800,8800, 60 months,21.14%,238.77,G,G5,10+ years,RENT,62400,Verified,Dec-10,Fully Paid,debt_consolidation,660xx,KS,15.88,0,Apr-98,1,NA,7,0,31334,93.30%,24,0
20000,20000,20000, 60 months,15.57%,481.81,D,D5,5 years,MORTGAGE,75000,Verified,Dec-10,Fully Paid,credit_card,151xx,PA,15.86,0,Oct-01,0,NA,19,0,22155,50.40%,34,0
8000,8000,7500, 36 months,12.61%,268.06,C,C2,< 1 year,RENT,96000,Not Verified,Dec-10,Charged Off,credit_card,100xx,NY,17.54,0,Jul-88,1,NA,12,0,26227,85.70%,28,0
12000,12000,11925, 60 months,9.99%,254.91,B,B4,10+ years,OWN,18000,Source Verified,Jan-11,Fully Paid,debt_consolidation,350xx,AL,3.33,0,Apr-01,0,NA,4,0,496,4.60%,13,0
2700,2700,2700, 36 months,12.61%,90.47,C,C2,< 1 year,RENT,18000,Not Verified,Dec-10,Fully Paid,debt_consolidation,591xx,MT,5.67,0,Jul-05,2,24,4,0,2969,80.20%,12,0
12000,12000,12000, 60 months,15.57%,289.09,D,D5,< 1 year,MORTGAGE,45000,Verified,Dec-10,Fully Paid,small_business,852xx,AZ,12.05,0,Jan-96,0,NA,3,0,0,38.77%,15,0
10000,10000,10000, 60 months,14.46%,235.08,D,D2,4 years,OWN,86570,Not Verified,Dec-10,Fully Paid,debt_consolidation,285xx,NC,23.52,0,Mar-96,1,49,16,0,9070,83.20%,26,0
20000,20000,19975, 60 months,12.23%,447.22,C,C1,10+ years,MORTGAGE,95800,Verified,Dec-10,Fully Paid,debt_consolidation,241xx,VA,6.89,0,Mar-87,1,NA,23,0,13683,8.30%,44,0
8200,8200,8200, 60 months,14.83%,194.35,D,D3,3 years,MORTGAGE,44000,Verified,Dec-10,Fully Paid,debt_consolidation,787xx,TX,23.15,0,Oct-00,1,NA,7,0,10305,77.50%,19,0
21000,13200,12375, 36 months,6.17%,402.59,A,A3,10+ years,MORTGAGE,88200,Verified,Dec-10,Fully Paid,medical,402xx,KY,16.2,0,Apr-96,2,NA,6,0,4383,27.40%,27,0
12000,8525,7975, 36 months,6.17%,260.01,A,A3,2 years,MORTGAGE,51000,Not Verified,Dec-10,Fully Paid,credit_card,852xx,AZ,18.26,0,Feb-00,1,NA,14,0,11656,61%,33,0
25000,25000,24900, 60 months,17.43%,627.11,E,E5,10+ years,RENT,90000,Source Verified,Dec-10,Charged Off,credit_card,891xx,NV,10.31,0,Oct-93,1,NA,8,0,13200,98.50%,21,0
17000,17000,17000, 60 months,9.62%,358.03,B,B3,10+ years,MORTGAGE,120000,Not Verified,Dec-10,Charged Off,home_improvement,121xx,NY,7.35,0,Dec-96,3,36,14,0,9179,22.50%,38,0
4800,4800,4750, 36 months,6.17%,146.4,A,A3,8 years,OWN,82729.68,Source Verified,Dec-10,Fully Paid,debt_consolidation,782xx,TX,14.98,1,Dec-98,2,7,11,0,10480,23.90%,40,0
20000,20000,19900, 60 months,9.99%,424.85,B,B4,n/a,RENT,44106,Verified,Dec-10,Fully Paid,debt_consolidation,261xx,WV,15.58,0,Sep-76,0,NA,21,0,14029,22.20%,46,0
2500,2500,2500, 36 months,5.79%,75.82,A,A2,8 years,RENT,40000,Not Verified,Jan-11,Charged Off,debt_consolidation,333xx,FL,14.7,0,Jun-95,1,NA,10,0,14390,18.40%,26,0
13000,13000,12475, 36 months,6.91%,400.87,A,A5,5 years,MORTGAGE,37200,Source Verified,Dec-10,Fully Paid,debt_consolidation,347xx,FL,5.03,0,Jan-03,0,NA,6,0,7010,29.80%,7,0
20000,20000,19423.88185, 36 months,6.91%,616.72,A,A5,5 years,RENT,75000,Verified,Dec-10,Fully Paid,house,480xx,MI,19.81,0,Oct-99,0,NA,7,0,30897,53.30%,22,0
11500,10325,9825, 36 months,5.42%,311.41,A,A1,9 years,MORTGAGE,75000,Source Verified,Dec-10,Fully Paid,home_improvement,191xx,PA,3.02,0,Sep-99,2,NA,6,0,3068,6.40%,25,0
14000,14000,13475, 36 months,12.61%,469.09,C,C2,2 years,RENT,56004,Source Verified,Dec-10,Fully Paid,debt_consolidation,110xx,NY,18.56,0,Nov-00,0,NA,9,0,15630,92.50%,21,0
4000,4000,4000, 36 months,14.46%,137.61,D,D2,3 years,RENT,80000,Source Verified,Dec-10,Fully Paid,major_purchase,927xx,CA,20.63,0,Apr-00,1,NA,7,0,14959,90.90%,15,0
5000,5000,4500, 36 months,9.99%,161.32,B,B4,2 years,RENT,110000,Source Verified,Dec-10,Fully Paid,wedding,945xx,CA,6.93,0,Aug-03,1,NA,6,0,4708,46.50%,9,0
16750,16750,16750, 60 months,15.95%,406.89,E,E1,9 years,MORTGAGE,70000,Not Verified,Dec-10,Fully Paid,major_purchase,606xx,IL,23.85,0,Nov-96,2,NA,7,0,31489,87.10%,22,0
2500,2500,2500, 36 months,9.25%,79.8,B,B2,10+ years,MORTGAGE,35000,Not Verified,Dec-10,Fully Paid,debt_consolidation,060xx,CT,6.62,2,Jun-90,1,19,11,0,2196,4.10%,17,0
13200,13200,13150, 60 months,15.57%,318,D,D5,< 1 year,RENT,95000,Not Verified,Dec-10,Fully Paid,debt_consolidation,100xx,NY,12.51,0,Aug-95,0,NA,11,0,28894,95.30%,30,0
17000,17000,16073.32516, 36 months,12.98%,572.64,C,C3,10+ years,RENT,52000,Not Verified,Dec-10,Fully Paid,debt_consolidation,366xx,AL,15.72,0,Nov-87,0,NA,5,0,19053,70%,22,0
4800,4800,4800, 60 months,10.36%,102.84,B,B5,6 years,MORTGAGE,105996,Source Verified,Dec-10,Fully Paid,major_purchase,775xx,TX,15.96,0,Feb-05,1,NA,17,0,3033,29.40%,30,0
18000,12425,11873.39513, 36 months,6.17%,378.96,A,A3,10+ years,MORTGAGE,106369,Verified,Dec-10,Fully Paid,major_purchase,721xx,AR,4.16,0,Jan-74,0,NA,7,0,0,0%,39,0
20000,16200,15650, 36 months,6.91%,499.55,A,A5,10+ years,MORTGAGE,112000,Verified,Dec-10,Fully Paid,debt_consolidation,483xx,MI,12.6,0,Apr-93,0,NA,16,0,77812,47.30%,33,0
4800,4800,4775, 60 months,10.36%,102.84,B,B5,< 1 year,MORTGAGE,51000,Not Verified,Dec-10,Fully Paid,car,281xx,NC,7.55,1,Jul-91,1,17,6,0,15632,83.60%,32,0
6000,6000,5872.895211, 36 months,5.42%,180.96,A,A1,10+ years,MORTGAGE,55000,Verified,Dec-10,Fully Paid,medical,752xx,TX,7.59,0,Jun-85,0,NA,9,0,15668,32.60%,24,0
10000,10000,9925, 60 months,12.23%,223.61,C,C1,n/a,OWN,24000,Source Verified,Dec-10,Charged Off,home_improvement,641xx,MO,2.5,0,Mar-82,4,NA,4,0,2386,6.60%,15,0
16000,16000,15822.95983, 60 months,13.35%,366.93,C,C4,10+ years,MORTGAGE,106000,Source Verified,Dec-10,Fully Paid,other,104xx,NY,12.59,3,Jul-91,6,8,19,0,5823,27.70%,53,0
8500,8500,8375, 36 months,5.42%,256.36,A,A1,< 1 year,OWN,24000,Not Verified,Dec-10,Fully Paid,debt_consolidation,355xx,AL,15.6,0,Jun-94,1,NA,7,0,1204,5.40%,23,0
6000,6000,6000, 60 months,18.91%,155.35,F,F4,3 years,RENT,48400,Source Verified,Dec-10,Fully Paid,debt_consolidation,921xx,CA,13.54,0,Apr-07,2,NA,7,0,2651,54.10%,9,0
5000,5000,4975, 36 months,5.79%,151.64,A,A2,< 1 year,MORTGAGE,54000,Not Verified,Dec-10,Fully Paid,other,254xx,WV,8.67,0,Mar-04,1,NA,6,0,3252,15.70%,13,0
5000,5000,5000, 60 months,12.98%,113.72,C,C3,3 years,OWN,36000,Not Verified,Dec-10,Fully Paid,major_purchase,193xx,PA,10.43,0,May-07,3,NA,4,0,1638,9.50%,4,0
25000,25000,24500, 36 months,14.46%,860.04,D,D2,5 years,MORTGAGE,98000,Verified,Dec-10,Fully Paid,debt_consolidation,207xx,MD,18.55,0,Dec-96,1,NA,17,0,31720,68.70%,36,0
